,course_enrolled,discoverccm_tv,discoverccm_radio,info_ccm_admissions,decision_programs,participate_open_house,decision_oldcollege,decisioncomp_other,discoverccm_socialmedia,info_ccm_website,participate_festival,discoverccm_billboard,decisioncomp_family_job,participate_decision_day,participate_college_fair,decision_online_offerings,discoverccm_other,decisioncomp_dual_enrollment,decision_financialaid,decision_reputation,discoverccm_web,participate_summer_camp,age,participate_hs_campus_visit,info_ccm_workforce_dev,decisioncomp_hs_computing,info_nj_development,decision_transfer_credits,discoverccm_employer,decision_location_convenience,decision_affordable,decisioncomp_work,gender,info_employer,decisioncomp__hs_club,participate_challenger,decisioncomp_employer,discoverccm_student,discoverccm_inapp,race_ethnicity,discoverccm_hs_counselor,decisioncomp_influence,decisioncomp_ap_class,info_hs_counselor,decision_ccmstaff,participate_on_campus_session,participate_hs_info_session,decision_njstars_program,additional_comp_classes,decision_hs_credit,decision_class_sizes,info_hs_teacher,reason,discoverccm_relative,decisioncomp_afterschool_camp,participate_workforce,discoverccm_hs_teacher,decisioncomp_summer_camp,info_ccm_counselor,discoverccm_web,decisioncomp_hs_staff,discoverccm_community,participate_campus_visit,decisioncomp_ccmstudent,decision_opportunities,comp_first_choice,decision_transfer_4yr,participate_women_who_dare,participate_sharetime,info_other,degree,decision_scholarships,timestamp,participate_cybersecurity,participate_corporate_training,decision_referral,decisioncomp_stem,year
151,CMP 131 Fundamentals of Programming (Python),No,No,No,High Impact,No,,,No,No,No,No,Some Impact,No,No,High Impact,Yes,,,Some Impact,No,No,18 -,No,No,Some Impact,No,,No,No Impact,,,Man,No,Some Impact,No,,Yes,No,Asian,Yes,Some Impact,Some Impact,Yes,,No,Yes,,,High Impact,No Impact,No,,Yes,,No,Don't recall,,No,No,High Impact,No,No,Some Impact,,First Choice,Some Impact,No,Not Sure,Yes,ShareTime CSIP Program,,2020-09-21 08:03:27-05:00,No,No,,High Impact,2020
152,CMP 128 Computer Science I,No,No,No,Some Impact,No,,,No,No,No,No,,No,No,No Impact,No,,No Impact,Some Impact,No,No,18 -,Yes,No,Some Impact,No,,No,High Impact,High Impact,,Man,No,,No,,Yes,No,White/Caucasian,Yes,Some Impact,,Yes,Some Impact,No,Yes,,,,No Impact,Don't recall,,Yes,,No,Yes,,No,No,Some Impact,No,No,,No Impact,First Choice,High Impact,No,No,No,"Computer Science, Associate of Science",No Impact,2020-09-21 11:38:33-05:00,No,No,Some Impact,,2020
153,CMP 128 Computer Science I,Don't recall,Don't recall,Yes,Some Impact,No,,No Impact,Yes,No,Yes,Don't recall,High Impact,No,No,Some Impact,Don't recall,,High Impact,Some Impact,No,No,18 -,Yes,Don't recall,Some Impact,Don't recall,,Don't recall,High Impact,High Impact,No Impact,Man,Don't recall,,No,No Impact,Yes,Don't recall,White/Caucasian,Yes,Some Impact,,Yes,,No,No,High Impact,,,No Impact,Yes,,Yes,,No,Yes,,Don't recall,Yes,High Impact,No,Yes,No Impact,Some Impact,First Choice,High Impact,No,No,Don't recall,"Computer Science, Associate of Science",,2020-09-21 12:00:19-05:00,No,No,High Impact,Some Impact,2020
154,CMP 128 Computer Science I,No,No,No,High Impact,No,High Impact,High Impact,No,Yes,No,Yes,Some Impact,No,No,Some Impact,No,No Impact,No Impact,High Impact,Yes,No,25-34,No,No,No Impact,No,High Impact,No,High Impact,High Impact,High Impact,Man,No,No Impact,No,Some Impact,No,No,Choose not to reply,No,High Impact,No Impact,No,Some Impact,No,No,No Impact,,No Impact,High Impact,No,,Yes,No Impact,No,No,No Impact,Yes,No,No Impact,No,No,No Impact,No Impact,First Choice,High Impact,No,No,No,"Computer Science, Associate of Science",No Impact,2020-09-21 12:01:45-05:00,No,No,No Impact,No Impact,2020
155,CMP 128 Computer Science I,No,No,No,Some Impact,No,No Impact,No Impact,No,No,No,Yes,No Impact,No,No,No Impact,No,No Impact,No Impact,Some Impact,No,No,19-20,No,No,High Impact,No,No Impact,No,Some Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,White/Caucasian,Yes,No Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,No,No,Some Impact,No,No,No Impact,Some Impact,First Choice,No Impact,No,No,No,Web Development Certificate of Achievement,Some Impact,2020-09-21 12:02:30-05:00,No,No,Some Impact,Some Impact,2020
156,CMP 128 Computer Science I,No,No,Yes,High Impact,No,Some Impact,No Impact,No,Yes,No,Yes,No Impact,No,No,High Impact,No,No Impact,High Impact,High Impact,Yes,No,25-34,No,No,No Impact,No,Some Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,White/Caucasian,Yes,High Impact,No Impact,No,Some Impact,No,No,No Impact,,No Impact,Some Impact,No,,Yes,No Impact,No,No,No Impact,Yes,No,No Impact,No,Yes,No Impact,Some Impact,First Choice,Some Impact,No,No,No,"Information Technology, Applied Associate of Science",High Impact,2020-09-21 12:02:57-05:00,No,No,No Impact,No Impact,2020
157,CMP 128 Computer Science I,No,No,No,High Impact,No,No Impact,High Impact,No,Yes,No,No,Some Impact,No,No,High Impact,No,No Impact,High Impact,Some Impact,No,No,19-20,Yes,No,Some Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,Hispanic or Latino,Yes,Some Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,Some Impact,No,,Yes,No Impact,No,Yes,No Impact,No,Yes,No Impact,No,No,No Impact,No Impact,Nursing,High Impact,No,No,No,"Information Technology, Applied Associate of Science",No Impact,2020-09-21 12:03:11-05:00,No,No,Some Impact,No Impact,2020
158,CMP 128 Computer Science I,No,No,No,No Impact,No,No Impact,No Impact,No,No,No,No,Some Impact,No,No,No Impact,No,No Impact,Some Impact,No Impact,No,No,21-24,No,No,High Impact,No,No Impact,No,Some Impact,Some Impact,No Impact,Man,No,High Impact,No,No Impact,No,No,White/Caucasian,No,Some Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,No,Some Impact,No,No,No Impact,No Impact,im a mec tech major ,No Impact,No,No,No,"Technical Studies, Applied Associate of Science",Some Impact,2020-09-21 12:04:01-05:00,No,No,No Impact,High Impact,2020
159,CMP 128 Computer Science I,No,No,No,High Impact,No,Some Impact,No Impact,No,Yes,No,No,High Impact,No,No,Some Impact,No,No Impact,No Impact,No Impact,Yes,No,19-20,No,No,No Impact,No,No Impact,No,Some Impact,No Impact,High Impact,Man,No,No Impact,No,Some Impact,No,No,White/Caucasian,No,Some Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,No,No Impact,No,No,No Impact,No,No,No Impact,No,Yes,No Impact,Some Impact,First Choice,No Impact,No,No,No,"Computer Science, Associate of Science",No Impact,2020-09-21 12:04:02-05:00,No,No,No Impact,No Impact,2020
160,CMP 128 Computer Science I,No,No,Yes,High Impact,No,No Impact,No Impact,No,Yes,No,No,Some Impact,No,No,Some Impact,Yes,No Impact,No Impact,High Impact,No,No,21-24,No,No,High Impact,No,No Impact,No,Some Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,White/Caucasian,No,High Impact,No Impact,No,Some Impact,No,No,No Impact,,No Impact,Some Impact,No,,No,High Impact,No,No,No Impact,No,No,No Impact,No,No,No Impact,Some Impact,Mechanical Engineering,Some Impact,No,No,No,"CIS Game Development Option, Applied Associate of Science",No Impact,2020-09-21 12:04:13-05:00,No,No,No Impact,High Impact,2020
161,CMP 128 Computer Science I,No,No,No,Some Impact,Yes,No Impact,High Impact,No,Yes,No,No,High Impact,No,No,No Impact,No,No Impact,No Impact,No Impact,No,No,21-24,No,No,High Impact,No,No Impact,No,Some Impact,Some Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,White/Caucasian,No,High Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,No,No Impact,No,Yes,No Impact,No,No,No Impact,No,No,No Impact,No Impact,Exercise Science,No Impact,No,No,No,"Information Technology, Applied Associate of Science",No Impact,2020-09-21 12:04:22-05:00,No,No,No Impact,High Impact,2020
162,CMP 128 Computer Science I,No,No,,High Impact,No,Some Impact,No Impact,Yes,,No,No,Some Impact,Yes,No,High Impact,Don't recall,No Impact,Some Impact,Some Impact,Yes,No,18 -,No,,No Impact,,Some Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,Yes,No,Asian,Yes,Some Impact,No Impact,,Some Impact,No,Yes,No Impact,3.0,No Impact,No Impact,,Im more of a bussinesss mentality I took this hoping I'd like this and use cosmic as a minor,Yes,No Impact,No,Yes,No Impact,,Don't recall,No Impact,Yes,No,No Impact,No Impact,,High Impact,No,Yes,,Other,No Impact,2020-09-21 12:04:57-05:00,No,No,High Impact,No Impact,2020
163,CMP 128 Computer Science I,No,No,Yes,Some Impact,No,No Impact,No Impact,No,Yes,No,No,High Impact,No,No,Some Impact,No,Some Impact,No Impact,No Impact,No,No,19-20,No,No,High Impact,No,High Impact,No,No Impact,Some Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,Asian,Yes,High Impact,High Impact,Yes,No Impact,No,No,No Impact,,No Impact,No Impact,Yes,,Yes,No Impact,No,No,No Impact,Don't recall,No,Some Impact,No,No,No Impact,No Impact,First Choice,High Impact,No,No,No,"Information Technology, Applied Associate of Science",No Impact,2020-09-21 12:05:23-05:00,No,No,No Impact,No Impact,2020
164,CMP 128 Computer Science I,No,No,No,High Impact,No,No Impact,High Impact,No,No,No,No,No Impact,No,No,No Impact,No,No Impact,No Impact,No Impact,No,No,18 -,No,No,No Impact,No,No Impact,No,Some Impact,Some Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,White/Caucasian,No,No Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,Yes,No Impact,No,No,No Impact,No Impact,First Choice,Some Impact,No,No,No,"CIS Game Development Option, Applied Associate of Science",No Impact,2020-09-21 12:05:26-05:00,No,No,No Impact,No Impact,2020
165,CMP 128 Computer Science I,No,No,No,Some Impact,No,No Impact,,No,No,No,No,,No,No,No Impact,No,,No Impact,Some Impact,No,No,18 -,No,No,Some Impact,No,No Impact,No,High Impact,High Impact,,Man,No,,No,Some Impact,No,No,Hispanic or Latino,Yes,High Impact,,Yes,No Impact,No,Yes,No Impact,,No Impact,No Impact,Yes,,Yes,,No,Yes,,No,No,High Impact,No,No,High Impact,Some Impact,First Choice,No Impact,No,No,No,"CIS Game Development Option, Applied Associate of Science",No Impact,2020-09-21 12:06:04-05:00,No,No,High Impact,,2020
166,CMP 128 Computer Science I,No,No,,High Impact,No,No Impact,No Impact,No,,No,No,No Impact,No,No,High Impact,No,No Impact,Some Impact,No Impact,No,No,18 -,Not Sure,,No Impact,,No Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,Some Impact,No Impact,,Some Impact,No,Yes,No Impact,4.0,High Impact,Some Impact,,"I've always been interested in programming but never had the patience to learn, I want to be forced to learn.",Yes,No Impact,No,Yes,No Impact,,No,No Impact,No,Not Sure,High Impact,Some Impact,,High Impact,No,Yes,,Undecided,No Impact,2020-09-21 12:06:20-05:00,No,No,No Impact,No Impact,2020
167,CMP 128 Computer Science I,Don't recall,Don't recall,,Some Impact,No,,,Don't recall,,No,Don't recall,,Yes,Yes,,Don't recall,,Some Impact,,Don't recall,No,18 -,No,,High Impact,,,Don't recall,,High Impact,,Man,,,No,,Don't recall,Don't recall,Hispanic or Latino,Yes,,,,,Yes,Yes,,5.0,,,,Because it has to do with what I'm majoring in.,Don't recall,,No,Yes,,,Don't recall,High Impact,Don't recall,No,,,,,No,Yes,,Engineering,,2020-09-21 12:06:23-05:00,No,No,,High Impact,2020
168,CMP 128 Computer Science I,No,No,,Some Impact,No,No Impact,No Impact,No,,No,No,No Impact,No,No,Some Impact,No,No Impact,Some Impact,No Impact,Yes,No,18 -,Yes,,Some Impact,,Some Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,Yes,No,Hispanic or Latino,No,No Impact,No Impact,,No Impact,No,No,No Impact,4.0,No Impact,No Impact,,I'm interested in computer because it's something that I enjoy to learn about. ,No,No Impact,No,Yes,No Impact,,Yes,No Impact,No,No,No Impact,Some Impact,,High Impact,No,No,,Engineering,Some Impact,2020-09-21 12:06:49-05:00,No,No,Some Impact,Some Impact,2020
169,CMP 128 Computer Science I,No,No,No,High Impact,No,,,Yes,Yes,No,No,,No,No,High Impact,No,,High Impact,High Impact,Yes,No,25-34,No,No,,No,High Impact,No,High Impact,High Impact,,Man,No,,No,,Yes,No,Hispanic or Latino,No,,,No,,No,No,,,,High Impact,No,,Yes,,No,No,,No,No,,No,No,,,First Choice,High Impact,No,No,No,"Computer Science, Associate of Science",High Impact,2020-09-21 12:58:59-05:00,No,No,,,2020
170,CMP 131 Fundamentals of Programming (Python),No,No,No,High Impact,Yes,No Impact,No Impact,No,Yes,No,No,High Impact,No,No,High Impact,No,No Impact,No Impact,High Impact,No,No,18 -,No,No,High Impact,No,High Impact,No,No Impact,No Impact,No Impact,Man,No,High Impact,No,No Impact,No,No,White/Caucasian,No,High Impact,Some Impact,No,Some Impact,No,No,Some Impact,,High Impact,Some Impact,No,,Yes,No Impact,No,No,No Impact,No,No,Some Impact,No,No,Some Impact,High Impact,First Choice,High Impact,No,No,No,ShareTime CSIP Program,High Impact,2020-09-21 21:43:22-05:00,No,No,No Impact,High Impact,2020
171,CMP 128 Computer Science I,No,No,,High Impact,Yes,,High Impact,Yes,,Yes,No,No Impact,Yes,No,High Impact,No,No Impact,Some Impact,High Impact,No,No,19-20,Yes,,No Impact,,High Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,No Impact,No Impact,,High Impact,No,Yes,No Impact,2.0,No Impact,High Impact,,it was a required class because i failed the computer part of the test that i had to take before starting my first semester at ccm,Yes,No Impact,No,Yes,No Impact,,No,No Impact,Yes,No,No Impact,High Impact,,,No,No,,Other,High Impact,2020-09-22 10:02:13-05:00,No,No,,No Impact,2020
172,CMP 128 Computer Science I,No,No,,High Impact,Yes,,High Impact,Yes,,Yes,No,No Impact,Yes,No,High Impact,No,No Impact,Some Impact,High Impact,Yes,No,19-20,Yes,,No Impact,,High Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,No Impact,No Impact,,,Yes,No,No Impact,1.0,No Impact,High Impact,,it was a required class that i had to take because i failed the computer section of the placement test,Yes,No Impact,No,Yes,No Impact,,Yes,No Impact,Yes,No,No Impact,High Impact,,High Impact,No,No,,Other,High Impact,2020-09-22 10:05:23-05:00,No,No,Some Impact,No Impact,2020
173,CMP 128 Computer Science I,No,No,Yes,No Impact,No,No Impact,No Impact,No,No,No,No,High Impact,No,No,Some Impact,No,No Impact,Some Impact,Some Impact,Yes,No,18 -,No,No,No Impact,No,No Impact,No,Some Impact,Some Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,Hispanic or Latino,Yes,Some Impact,No Impact,No,No Impact,No,Yes,No Impact,,No Impact,High Impact,No,,Yes,No Impact,No,No,No Impact,No,Yes,No Impact,Yes,Yes,Some Impact,Some Impact,First Choice,Some Impact,No,No,No,"Computer Science, Associate of Science",Some Impact,2020-09-22 11:13:02-05:00,Yes,No,Some Impact,No Impact,2020
174,CMP 120 Foundations of Information Security,No,No,No,High Impact,Yes,No Impact,No Impact,Yes,No,No,No,No Impact,No,No,High Impact,No,No Impact,No Impact,High Impact,Yes,No,18 -,No,No,High Impact,No,High Impact,Yes,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,No Impact,No Impact,No,No Impact,Yes,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,Yes,No Impact,No,Yes,No Impact,Yes,No,No Impact,No Impact,First Choice,Some Impact,No,No,No,Information Security Certificate of Achievement,No Impact,2020-09-22 13:39:29-05:00,No,No,Some Impact,High Impact,2020
175,CMP 120 Foundations of Information Security,No,No,Don't recall,Some Impact,No,,No Impact,No,Yes,No,Yes,No Impact,No,No,,Don't recall,No Impact,Some Impact,Some Impact,Don't recall,No,21-24,No,Don't recall,No Impact,Don't recall,,No,High Impact,High Impact,No Impact,Man,Don't recall,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,No Impact,No Impact,No,,No,No,,,No Impact,Some Impact,No,,Don't recall,No Impact,No,Yes,No Impact,Don't recall,Yes,High Impact,Don't recall,No,Some Impact,,Music Recording,High Impact,No,No,Don't recall,Information Security Certificate of Achievement,,2020-09-22 16:02:35-05:00,No,No,,No Impact,2020
176,CMP 120 Foundations of Information Security,No,No,No,High Impact,No,No Impact,No Impact,No,Yes,No,No,No Impact,No,No,High Impact,No,No Impact,No Impact,Some Impact,No,No,25-34,No,No,No Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,Choose not to reply,No,No Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,Yes,No,No Impact,No,No,No Impact,No Impact,First Choice,No Impact,No,No,No,"Information Technology, Applied Associate of Science",No Impact,2020-09-22 16:10:01-05:00,No,No,High Impact,No Impact,2020
177,CMP 120 Foundations of Information Security,No,No,No,High Impact,No,No Impact,No Impact,No,No,No,No,High Impact,No,No,No Impact,No,No Impact,High Impact,No Impact,No,No,19-20,No,No,No Impact,No,No Impact,No,High Impact,High Impact,No Impact,Man,No,No Impact,No,No Impact,No,No,Asian,Yes,High Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,No,No Impact,No,No,No Impact,No Impact,Biology,No Impact,No,No,No,"Information Technology, Applied Associate of Science",No Impact,2020-09-22 19:07:22-05:00,No,No,No Impact,No Impact,2020
178,CMP 120 Foundations of Information Security,Yes,No,No,High Impact,No,No Impact,No Impact,No,Yes,No,Yes,Some Impact,No,No,Some Impact,No,No Impact,High Impact,High Impact,No,No,25-34,No,No,No Impact,No,High Impact,No,High Impact,High Impact,No Impact,Woman,No,No Impact,No,No Impact,Yes,No,Multi-Racial,No,No Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,No,No Impact,No,Yes,No Impact,No Impact,First Choice,High Impact,No,No,No,"Information Technology, Applied Associate of Science",No Impact,2020-09-22 20:25:14-05:00,No,No,No Impact,No Impact,2020
179,CMP 120 Foundations of Information Security,Yes,No,No,High Impact,No,No Impact,No Impact,No,Yes,No,Yes,Some Impact,No,No,Some Impact,No,No Impact,High Impact,High Impact,No,No,25-34,No,No,No Impact,No,High Impact,No,High Impact,High Impact,No Impact,Woman,No,No Impact,No,No Impact,Yes,No,Multi-Racial,No,No Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,No,No Impact,No,Yes,No Impact,No Impact,First Choice,High Impact,No,No,No,"Information Technology, Applied Associate of Science",No Impact,2020-09-22 20:28:35-05:00,No,No,No Impact,No Impact,2020
180,CMP 120 Foundations of Information Security,Yes,No,No,High Impact,No,No Impact,No Impact,No,Yes,No,Yes,Some Impact,No,No,Some Impact,No,No Impact,High Impact,High Impact,No,No,25-34,No,No,No Impact,No,High Impact,No,High Impact,High Impact,No Impact,Woman,No,No Impact,No,No Impact,Yes,No,Multi-Racial,No,No Impact,No Impact,No,No Impact,No,No,No Impact,,No Impact,No Impact,No,,Yes,No Impact,No,No,No Impact,No,No,No Impact,No,Yes,No Impact,No Impact,First Choice,High Impact,No,No,No,"Information Technology, Applied Associate of Science",No Impact,2020-09-22 20:29:06-05:00,No,No,No Impact,No Impact,2020
181,CMP 128 Computer Science I,No,No,,Some Impact,No,No Impact,No Impact,No,,No,No,No Impact,No,No,Some Impact,No,No Impact,Some Impact,Some Impact,No,No,18 -,No,,No Impact,,Some Impact,No,No Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,Yes,No,Hispanic or Latino,Yes,No Impact,No Impact,,Some Impact,No,No,No Impact,4.0,No Impact,Some Impact,,I know how important this information can be in the future.,Yes,No Impact,No,Yes,No Impact,,No,No Impact,No,Yes,No Impact,Some Impact,,High Impact,No,No,,Engineering,Some Impact,2020-09-22 20:30:10-05:00,No,No,Some Impact,No Impact,2020
182,CMP 128 Computer Science I,No,No,,High Impact,Yes,No Impact,No Impact,No,,No,No,Some Impact,No,No,No Impact,No,No Impact,High Impact,Some Impact,Don't recall,No,19-20,No,,No Impact,,High Impact,No,High Impact,High Impact,No Impact,Man,,No Impact,No,No Impact,Yes,No,White/Caucasian,Yes,Some Impact,No Impact,,Some Impact,No,No,No Impact,2.0,High Impact,High Impact,,"seemed easy at first. now, not so much. ",Yes,No Impact,No,No,No Impact,,No,No Impact,No,No,Some Impact,No Impact,,High Impact,No,No,,Undecided,High Impact,2020-09-22 21:54:45-05:00,No,No,No Impact,No Impact,2020
183,CMP 128 Computer Science I,No,No,,High Impact,No,No Impact,High Impact,No,,No,No,No Impact,No,No,No Impact,Yes,No Impact,High Impact,High Impact,No,No,25-34,No,,No Impact,,High Impact,No,Some Impact,No Impact,No Impact,Man,,No Impact,No,No Impact,No,No,Hispanic or Latino,No,No Impact,No Impact,,No Impact,No,No,No Impact,5.0,No Impact,No Impact,,It is already the future.,Yes,No Impact,No,No,No Impact,,No,No Impact,No,No,No Impact,High Impact,,High Impact,No,No,,Other,High Impact,2020-09-23 01:11:50-05:00,No,No,No Impact,No Impact,2020
184,CMP 120 Foundations of Information Security,No,No,Yes,High Impact,Yes,,,No,Yes,No,No,,Not Sure,No,High Impact,No,,,High Impact,Yes,No,21-24,Yes,Yes,Some Impact,No,High Impact,No,High Impact,High Impact,,Man,No,,No,,Yes,No,Asian,Yes,,,Yes,Some Impact,No,No,,,,High Impact,Yes,,No,,No,Yes,,Yes,No,Some Impact,No,Yes,,Some Impact,First Choice,High Impact,No,No,No,"Information Technology, Applied Associate of Science",,2020-09-23 09:56:12-05:00,No,No,,,2020
185,CMP 120 Foundations of Information Security,No,No,No,Some Impact,No,Some Impact,Some Impact,No,No,No,No,Some Impact,No,No,Some Impact,No,Some Impact,Some Impact,Some Impact,No,No,25-34,No,No,Some Impact,No,Some Impact,No,Some Impact,Some Impact,Some Impact,Man,No,Some Impact,No,Some Impact,Yes,No,Hispanic or Latino,No,Some Impact,Some Impact,No,Some Impact,No,No,Some Impact,,Some Impact,Some Impact,No,,No,Some Impact,No,No,Some Impact,No,No,Some Impact,No,No,Some Impact,Some Impact,Public Health,Some Impact,No,No,No,"Computer Science, Associate of Science",Some Impact,2020-09-23 12:29:26-05:00,No,No,Some Impact,Some Impact,2020
186,CMP 120 Foundations of Information Security,No,No,Yes,Some Impact,No,No Impact,No Impact,Yes,Yes,No,No,No Impact,No,No,Some Impact,Yes,No Impact,High Impact,High Impact,Yes,No,21-24,No,Yes,No Impact,Yes,No Impact,Yes,High Impact,High Impact,No Impact,Woman,Yes,No Impact,No,No Impact,Yes,No,Black/African American,No,No Impact,No Impact,Yes,High Impact,No,No,No Impact,,No Impact,Some Impact,Yes,,Yes,No Impact,No,Yes,No Impact,Yes,Yes,No Impact,No,No,No Impact,No Impact,Nursing,High Impact,No,No,Yes,"Information Technology, Applied Associate of Science",High Impact,2020-09-23 12:47:15-05:00,No,No,High Impact,No Impact,2020
187,CMP 128 Computer Science I,No,No,,Some Impact,No,,,No,,No,No,Some Impact,No,No,,No,High Impact,,High Impact,Don't recall,No,18 -,No,,High Impact,,,No,High Impact,High Impact,,Woman,,,No,,Yes,No,White/Caucasian,Yes,,,,High Impact,No,No,Some Impact,3.0,High Impact,Some Impact,,"It's fun, but I cannot see myself doing this in the future.",Yes,,No,Yes,,,Yes,,Yes,Yes,High Impact,,,High Impact,No,Yes,,Other,,2020-09-23 13:31:06-05:00,No,No,High Impact,Some Impact,2020
